6.197446808510640448e-01,5.357737104825288643e-02,8.254326561324287770e-02,7.362404741744286163e-01,1.762811280735291364e-01,4.771814154733700075e-01,3.806864434626433535e-01,2.982853560164347995e-01,2.158019998664713057e-01,0.000000000000000000e+00
6.553191489361702704e-01,5.463513192298549703e-02,5.319789315274647823e-02,7.486593282528932747e-01,1.554112440755192059e-01,4.663644792417842577e-01,6.405310631081819750e-01,4.354620925909603590e-01,4.587919518013308107e-01,0.000000000000000000e+00
6.697872340425532478e-01,6.451152840503920904e-02,6.531226486079766413e-02,7.133784928027095962e-01,1.472937233234700161e-01,4.275265272483774748e-01,4.243401704035623112e-01,3.593012161057308473e-01,3.297708330902384688e-01,0.000000000000000000e+00
6.410212765957448156e-01,4.980984074162109199e-02,6.741911211437179308e-02,7.557154953429299216e-01,1.636596925816332648e-01,4.730606778613373198e-01,6.164971403034025244e-01,3.558973236753847358e-01,3.558221970896102704e-01,0.000000000000000000e+00
6.367659574468087502e-01,4.938198241026858781e-02,6.651617757712557921e-02,7.576912221281399962e-01,1.661735054596874539e-01,4.792417842793861293e-01,6.193499841981866538e-01,3.539036511214955771e-01,3.499934739744876566e-01,0.000000000000000000e+00
5.787234042553193181e-01,4.387924887092939374e-02,8.337095560571861075e-02,7.662997459779847809e-01,2.017858545654506175e-01,5.345626867209227751e-01,7.803741928069403144e-01,2.744666110090837607e-01,2.837003558628463651e-01,1.000000000000000000e+00
7.555744680851066430e-01,4.601854052769194237e-02,2.483069977426632935e-02,7.918430708439176957e-01,1.025164314331351578e-01,4.048624703821983584e-01,9.467775134072349275e-01,2.764745269454768062e-01,4.024960619002513340e-01,1.000000000000000000e+00
6.954893617021278285e-01,3.848347991442832572e-02,4.033107599699026213e-02,8.086367485182051063e-01,1.333106391892951992e-01,4.555475430101989520e-01,7.326231449602209622e-01,3.758001572574604099e-01,4.771421753380966635e-01,1.000000000000000000e+00
7.261276595744683426e-01,3.388400285238885035e-02,6.124905944319036788e-02,8.130115721140278584e-01,1.172065254392625766e-01,4.089832079942310461e-01,3.539722057619894002e-01,3.366210321465440414e-01,3.116214730799047317e-01,1.000000000000000000e+00
4.197446808510638117e-01,5.812930829569762370e-02,1.146726862302483996e-01,7.064634490544736689e-01,3.205896986043100805e-01,7.019676522097457738e-01,6.030777387907919618e-01,2.501199131254917551e-01,3.367496300030428102e-01,1.000000000000000000e+00
